transaction_id,date,time,product_id,product_name,category,quantity_sold,unit_price,unit_type,current_stock,reorder_point,is_payday_period,promo_flag,remarks
TXN-00786,7/21/2025,13:00,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",3,8,Pack,312,35,0,0,Regular sale
TXN-00787,7/21/2025,14:45,P022,Mineral Water 500ml,Drinks & Powdered Beverages,11,12,Bottle,614,80,0,0,Regular sale
TXN-00788,7/21/2025,15:10,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",3,18,Pack,374,45,0,0,Regular sale
TXN-00789,7/21/2025,15:10,P040,Ariel Detergent Sachet,Laundry & Cleaning,5,8,Sachet,370,55,0,0,Regular sale
TXN-00790,7/21/2025,15:20,P037,Egg Medium,"Eggs, Chilled & Frozen Items",8,9,Piece,754,90,0,0,Regular sale
TXN-00791,7/21/2025,16:25,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",7,9,Pack,260,40,0,0,Regular sale
TXN-00792,7/21/2025,16:50,P024,Sprite 1.5L,Drinks & Powdered Beverages,1,75,Bottle,254,30,0,0,Regular sale
TXN-00793,7/21/2025,17:00,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,1,75,Bottle,227,35,0,0,Regular sale
TXN-00794,7/21/2025,17:10,P005,Great Taste White Sachet,Coffee & Breakfast Items,10,12,Sachet,267,50,0,0,Regular sale
TXN-00795,7/21/2025,17:20,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,4,10,Sachet,250,35,0,0,Regular sale
TXN-00796,7/21/2025,17:25,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,2,13,Sachet,273,40,0,0,Regular sale
TXN-00797,7/21/2025,17:40,P028,Tang Orange Sachet,Drinks & Powdered Beverages,3,20,Sachet,260,30,0,0,Regular sale
TXN-00798,7/21/2025,17:45,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,5,12,Pack,335,45,0,0,Regular sale
TXN-00799,7/21/2025,17:50,P045,Colgate Sachet,Personal Care,2,7,Sachet,331,35,0,0,Regular sale
TXN-00800,7/21/2025,18:05,P048,GCash Cash-In Service,Mobile Load & Digital Services,5,10,Service,1177,120,0,0,Regular sale
TXN-00801,7/21/2025,18:10,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",4,23,Can,318,45,0,0,Regular sale
TXN-00802,7/21/2025,18:10,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",3,8,Pack,413,45,0,0,Regular sale
TXN-00803,7/21/2025,18:25,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",9,18,Pack,414,60,0,0,Regular sale
TXN-00804,7/21/2025,18:25,P041,Surf Detergent Sachet,Laundry & Cleaning,7,7,Sachet,382,55,0,0,Regular sale
TXN-00805,7/21/2025,18:45,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",10,8,Pack,276,45,0,1,Promo sale
TXN-00806,7/21/2025,18:50,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,4,13,Sachet,428,55,0,0,Regular sale
TXN-00807,7/21/2025,18:50,P036,Gardenia Tasty Bread,Bread & Bakery,4,78,Loaf,118,18,0,0,Regular sale
TXN-00808,7/21/2025,19:35,P046,Palmolive Shampoo Sachet,Personal Care,2,7,Sachet,290,40,0,0,Regular sale
TXN-00809,7/21/2025,20:25,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",6,5,Sachet,373,50,0,0,Regular sale
TXN-00810,7/21/2025,20:35,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",8,17,Pack,549,75,0,0,Regular sale
TXN-00811,7/22/2025,8:45,P003,Milo Sachet 24g,Coffee & Breakfast Items,11,12,Sachet,261,45,0,0,Regular sale
TXN-00812,7/22/2025,9:15,P029,Rice per Kilo,Rice & Staples,11,48,Kilo,638,80,0,0,Regular sale
TXN-00813,7/22/2025,9:25,P041,Surf Detergent Sachet,Laundry & Cleaning,6,7,Sachet,376,55,0,0,Regular sale
TXN-00814,7/22/2025,9:35,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,4,13,Sachet,269,40,0,0,Regular sale
TXN-00815,7/22/2025,9:35,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",2,23,Bottle,216,30,0,0,Regular sale
TXN-00816,7/22/2025,10:05,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,1,75,Bottle,209,25,0,0,Regular sale
TXN-00817,7/22/2025,10:35,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",7,10,Piece,341,45,0,0,Regular sale
TXN-00818,7/22/2025,11:00,P046,Palmolive Shampoo Sachet,Personal Care,6,7,Sachet,284,40,0,0,Regular sale
TXN-00819,7/22/2025,11:35,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",4,18,Pack,410,60,0,0,Regular sale
TXN-00820,7/22/2025,11:40,P024,Sprite 1.5L,Drinks & Powdered Beverages,2,75,Bottle,252,30,0,0,Regular sale
TXN-00821,7/22/2025,12:00,P031,White Sugar 1/2 Kilo,Rice & Staples,4,38,Pack,295,35,0,0,Regular sale
TXN-00822,7/22/2025,12:10,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,8,10,Sachet,242,35,0,0,Regular sale
TXN-00823,7/22/2025,12:25,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",5,23,Can,313,45,0,0,Regular sale
TXN-00824,7/22/2025,12:30,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",4,8,Pack,308,35,0,0,Regular sale
TXN-00825,7/22/2025,12:40,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",2,9,Pack,258,40,0,0,Regular sale
TXN-00826,7/22/2025,12:40,P047,Mobile Load 50,Mobile Load & Digital Services,2,50,Load,999,120,0,0,Regular sale
TXN-00827,7/22/2025,12:45,P011,555 Tuna Afritada 155g,"Noodles, Pasta & Canned Goods",2,32,Can,197,25,0,0,Regular sale
TXN-00828,7/22/2025,13:40,P050,Ballpen Black,School & Office Supplies,3,10,Piece,174,25,0,0,Regular sale
TXN-00829,7/22/2025,13:45,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",5,18,Bottle,205,25,0,0,Regular sale
TXN-00830,7/22/2025,14:05,P028,Tang Orange Sachet,Drinks & Powdered Beverages,4,20,Sachet,256,30,0,0,Regular sale
TXN-00831,7/22/2025,14:45,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",5,8,Pack,408,45,0,0,Regular sale
TXN-00832,7/22/2025,15:00,P022,Mineral Water 500ml,Drinks & Powdered Beverages,6,12,Bottle,608,80,0,0,Regular sale
TXN-00833,7/22/2025,15:00,P039,Eden Cheese 160g,"Eggs, Chilled & Frozen Items",3,68,Pack,129,20,0,0,Regular sale
TXN-00834,7/22/2025,15:30,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,2,20,Bottle,228,35,0,0,Regular sale
TXN-00835,7/22/2025,15:40,P044,Safeguard Soap 60g,Personal Care,4,28,Piece,264,35,0,0,Regular sale
TXN-00836,7/22/2025,17:30,P005,Great Taste White Sachet,Coffee & Breakfast Items,5,12,Sachet,262,50,0,0,Regular sale
TXN-00837,7/22/2025,17:30,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",6,18,Pack,368,45,0,0,Regular sale
TXN-00838,7/22/2025,17:35,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,5,12,Pack,330,45,0,0,Regular sale
TXN-00839,7/22/2025,17:50,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",2,43,Can,206,30,0,0,Regular sale
TXN-00840,7/22/2025,18:10,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",5,38,Bottle,221,30,0,0,Regular sale
TXN-00841,7/22/2025,18:40,P042,Joy Dishwashing Sachet,Laundry & Cleaning,4,8,Sachet,355,40,0,0,Regular sale
TXN-00842,7/22/2025,18:50,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",3,28,Pack,183,25,0,0,Regular sale
TXN-00843,7/22/2025,18:50,P040,Ariel Detergent Sachet,Laundry & Cleaning,8,8,Sachet,362,55,0,0,Regular sale
TXN-00844,7/22/2025,18:55,P030,Brown Sugar 1/2 Kilo,Rice & Staples,1,36,Pack,324,35,0,0,Regular sale
TXN-00845,7/22/2025,19:05,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",3,39,Can,211,30,0,0,Regular sale
TXN-00846,7/22/2025,19:05,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",1,75,Pack,131,18,0,0,Regular sale
TXN-00847,7/22/2025,19:15,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,7,8,Sachet,285,45,0,0,Regular sale
TXN-00848,7/22/2025,19:40,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,8,13,Sachet,420,55,0,0,Regular sale
TXN-00849,7/22/2025,19:50,P037,Egg Medium,"Eggs, Chilled & Frozen Items",10,9,Piece,744,90,0,0,Regular sale
TXN-00850,7/22/2025,19:55,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",4,11,Pack,373,55,0,0,Regular sale
TXN-00851,7/22/2025,20:25,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",8,17,Pack,541,75,0,0,Regular sale
TXN-00852,7/22/2025,20:45,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",4,10,Piece,435,50,0,0,Regular sale
TXN-00853,7/22/2025,20:45,P049,Face Mask 5pcs,Personal Care,1,20,Pack,194,20,0,0,Regular sale
TXN-00854,7/23/2025,8:50,P022,Mineral Water 500ml,Drinks & Powdered Beverages,9,12,Bottle,599,80,0,0,Regular sale
TXN-00855,7/23/2025,9:05,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",3,10,Piece,338,45,0,0,Regular sale
TXN-00856,7/23/2025,10:05,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",3,10,Piece,432,50,0,0,Regular sale
TXN-00857,7/23/2025,10:05,P044,Safeguard Soap 60g,Personal Care,2,28,Piece,262,35,0,0,Regular sale
TXN-00858,7/23/2025,10:45,P043,Zonrox Bleach 250ml,Laundry & Cleaning,2,22,Bottle,188,25,0,0,Regular sale
TXN-00859,7/23/2025,11:00,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",12,17,Pack,529,75,0,0,Regular sale
TXN-00860,7/23/2025,11:10,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",2,43,Can,204,30,0,0,Regular sale
TXN-00861,7/23/2025,11:20,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",1,18,Bottle,204,25,0,0,Regular sale
TXN-00862,7/23/2025,11:55,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,15,13,Sachet,405,55,0,0,Regular sale
TXN-00863,7/23/2025,12:40,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",8,8,Pack,400,45,0,0,Regular sale
TXN-00864,7/23/2025,12:45,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,3,75,Bottle,224,35,0,0,Regular sale
TXN-00865,7/23/2025,12:50,P041,Surf Detergent Sachet,Laundry & Cleaning,6,7,Sachet,370,55,0,0,Regular sale
TXN-00866,7/23/2025,13:00,P046,Palmolive Shampoo Sachet,Personal Care,4,7,Sachet,280,40,0,0,Regular sale
TXN-00867,7/23/2025,13:40,P040,Ariel Detergent Sachet,Laundry & Cleaning,7,8,Sachet,355,55,0,0,Regular sale
TXN-00868,7/23/2025,14:00,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",3,28,Pack,180,25,0,0,Regular sale
TXN-00869,7/23/2025,14:25,P030,Brown Sugar 1/2 Kilo,Rice & Staples,5,36,Pack,319,35,0,0,Regular sale
TXN-00870,7/23/2025,14:45,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",4,39,Can,207,30,0,0,Regular sale
TXN-00871,7/23/2025,14:45,P047,Mobile Load 50,Mobile Load & Digital Services,7,50,Load,999,120,0,0,Regular sale
TXN-00872,7/23/2025,14:55,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",5,11,Pack,368,55,0,0,Regular sale
TXN-00873,7/23/2025,15:00,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",3,18,Pack,407,60,0,0,Regular sale
TXN-00874,7/23/2025,15:50,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",4,8,Pack,304,35,0,0,Regular sale
TXN-00875,7/23/2025,16:15,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",3,75,Pack,128,18,0,0,Regular sale
TXN-00876,7/23/2025,16:20,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",2,18,Pack,366,45,0,0,Regular sale
TXN-00877,7/23/2025,16:20,P024,Sprite 1.5L,Drinks & Powdered Beverages,1,75,Bottle,251,30,0,0,Regular sale
TXN-00878,7/23/2025,16:35,P048,GCash Cash-In Service,Mobile Load & Digital Services,2,10,Service,1177,120,0,0,Regular sale
TXN-00879,7/23/2025,17:15,P005,Great Taste White Sachet,Coffee & Breakfast Items,8,12,Sachet,254,50,0,0,Regular sale
TXN-00880,7/23/2025,17:25,P049,Face Mask 5pcs,Personal Care,1,20,Pack,193,20,0,0,Regular sale
TXN-00881,7/23/2025,17:30,P045,Colgate Sachet,Personal Care,5,7,Sachet,326,35,0,0,Regular sale
TXN-00882,7/23/2025,17:35,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",2,5,Sachet,371,50,0,0,Regular sale
TXN-00883,7/23/2025,17:45,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",3,9,Pack,255,40,0,1,Promo sale
TXN-00884,7/23/2025,18:10,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,4,20,Bottle,224,35,0,0,Regular sale
TXN-00885,7/23/2025,18:35,P042,Joy Dishwashing Sachet,Laundry & Cleaning,5,8,Sachet,350,40,0,0,Regular sale
TXN-00886,7/23/2025,18:40,P050,Ballpen Black,School & Office Supplies,4,10,Piece,170,25,0,0,Regular sale
TXN-00887,7/23/2025,18:50,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",6,23,Can,307,45,0,0,Regular sale
TXN-00888,7/23/2025,19:00,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",1,23,Bottle,215,30,0,0,Regular sale
TXN-00889,7/23/2025,19:00,P037,Egg Medium,"Eggs, Chilled & Frozen Items",8,9,Piece,736,90,0,0,Regular sale
TXN-00890,7/23/2025,19:25,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,2,8,Sachet,283,45,0,0,Regular sale
TXN-00891,7/23/2025,19:40,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",5,8,Pack,271,45,0,0,Regular sale
TXN-00892,7/23/2025,19:45,P031,White Sugar 1/2 Kilo,Rice & Staples,2,38,Pack,293,35,0,0,Regular sale
TXN-00893,7/23/2025,20:30,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,5,13,Sachet,264,40,0,0,Regular sale
TXN-00894,7/24/2025,9:00,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",3,23,Can,304,45,0,0,Regular sale
TXN-00895,7/24/2025,9:15,P043,Zonrox Bleach 250ml,Laundry & Cleaning,2,22,Bottle,186,25,0,0,Regular sale
TXN-00896,7/24/2025,9:25,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",7,8,Pack,264,45,0,0,Regular sale
TXN-00897,7/24/2025,9:30,P030,Brown Sugar 1/2 Kilo,Rice & Staples,3,36,Pack,316,35,0,0,Regular sale
TXN-00898,7/24/2025,9:50,P031,White Sugar 1/2 Kilo,Rice & Staples,2,38,Pack,291,35,0,0,Regular sale
TXN-00899,7/24/2025,10:00,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",3,8,Pack,301,35,0,0,Regular sale
TXN-00900,7/24/2025,10:25,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",3,18,Pack,363,45,0,0,Regular sale
TXN-00901,7/24/2025,10:25,P040,Ariel Detergent Sachet,Laundry & Cleaning,7,8,Sachet,348,55,0,0,Regular sale
TXN-00902,7/24/2025,10:30,P003,Milo Sachet 24g,Coffee & Breakfast Items,3,12,Sachet,258,45,0,0,Regular sale
TXN-00903,7/24/2025,11:10,P024,Sprite 1.5L,Drinks & Powdered Beverages,2,75,Bottle,249,30,0,0,Regular sale
TXN-00904,7/24/2025,11:30,P011,555 Tuna Afritada 155g,"Noodles, Pasta & Canned Goods",5,32,Can,192,25,0,0,Regular sale
TXN-00905,7/24/2025,12:25,P041,Surf Detergent Sachet,Laundry & Cleaning,5,7,Sachet,365,55,0,0,Regular sale
TXN-00906,7/24/2025,12:35,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",9,17,Pack,520,75,0,0,Regular sale
TXN-00907,7/24/2025,12:50,P005,Great Taste White Sachet,Coffee & Breakfast Items,4,12,Sachet,250,50,0,0,Regular sale
TXN-00908,7/24/2025,12:50,P037,Egg Medium,"Eggs, Chilled & Frozen Items",8,9,Piece,728,90,0,0,Regular sale
TXN-00909,7/24/2025,13:15,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,2,13,Sachet,262,40,0,0,Regular sale
TXN-00910,7/24/2025,14:40,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,3,75,Bottle,221,35,0,0,Regular sale
TXN-00911,7/24/2025,15:00,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",9,11,Pack,359,55,0,0,Regular sale
TXN-00912,7/24/2025,15:10,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",4,10,Piece,428,50,0,0,Regular sale
TXN-00913,7/24/2025,15:20,P047,Mobile Load 50,Mobile Load & Digital Services,2,50,Load,999,120,0,0,Regular sale
TXN-00914,7/24/2025,15:45,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,3,8,Sachet,280,45,0,0,Regular sale
TXN-00915,7/24/2025,15:45,P022,Mineral Water 500ml,Drinks & Powdered Beverages,6,12,Bottle,593,80,0,0,Regular sale
TXN-00916,7/24/2025,15:45,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,5,75,Bottle,204,25,0,0,Regular sale
TXN-00917,7/24/2025,15:55,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,3,10,Sachet,239,35,0,0,Regular sale
TXN-00918,7/24/2025,17:00,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",3,10,Piece,335,45,0,0,Regular sale
TXN-00919,7/24/2025,17:35,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",1,18,Bottle,203,25,0,0,Regular sale
TXN-00920,7/24/2025,17:45,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,3,20,Bottle,221,35,0,0,Regular sale
TXN-00921,7/24/2025,18:25,P028,Tang Orange Sachet,Drinks & Powdered Beverages,1,20,Sachet,255,30,0,0,Regular sale
TXN-00922,7/24/2025,18:55,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",4,18,Pack,403,60,0,0,Regular sale
TXN-00923,7/24/2025,18:55,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",4,9,Pack,251,40,0,0,Regular sale
TXN-00924,7/24/2025,18:55,P049,Face Mask 5pcs,Personal Care,1,20,Pack,192,20,0,0,Regular sale
TXN-00925,7/24/2025,19:40,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",5,5,Sachet,366,50,0,0,Regular sale
TXN-00926,7/24/2025,19:45,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,5,12,Pack,325,45,0,0,Regular sale
TXN-00927,7/24/2025,19:55,P048,GCash Cash-In Service,Mobile Load & Digital Services,7,10,Service,1176,120,0,0,Regular sale
TXN-00928,7/24/2025,20:15,P029,Rice per Kilo,Rice & Staples,5,48,Kilo,633,80,0,0,Regular sale
TXN-00929,7/24/2025,20:20,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,10,13,Sachet,395,55,0,0,Regular sale
TXN-00930,7/24/2025,20:55,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",5,39,Can,202,30,0,0,Regular sale
TXN-00931,7/25/2025,8:20,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,8,20,Bottle,213,35,0,0,Regular sale
TXN-00932,7/25/2025,8:50,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,3,8,Sachet,277,45,0,0,Regular sale
TXN-00933,7/25/2025,9:35,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",3,9,Pack,248,40,0,0,Regular sale
TXN-00934,7/25/2025,9:55,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",3,8,Pack,397,45,0,0,Regular sale
TXN-00935,7/25/2025,10:00,P022,Mineral Water 500ml,Drinks & Powdered Beverages,2,12,Bottle,591,80,0,0,Regular sale
TXN-00936,7/25/2025,10:00,P029,Rice per Kilo,Rice & Staples,9,48,Kilo,624,80,0,0,Regular sale
TXN-00937,7/25/2025,10:00,P031,White Sugar 1/2 Kilo,Rice & Staples,4,38,Pack,287,35,0,0,Regular sale
TXN-00938,7/25/2025,10:45,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",5,10,Piece,423,50,0,0,Regular sale
TXN-00939,7/25/2025,11:00,P037,Egg Medium,"Eggs, Chilled & Frozen Items",2,9,Piece,726,90,0,0,Regular sale
TXN-00940,7/25/2025,11:05,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,10,13,Sachet,385,55,0,0,Regular sale
TXN-00941,7/25/2025,11:05,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",6,75,Pack,122,18,0,0,Regular sale
TXN-00942,7/25/2025,11:10,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",5,18,Pack,398,60,0,0,Regular sale
TXN-00943,7/25/2025,11:30,P048,GCash Cash-In Service,Mobile Load & Digital Services,2,10,Service,1176,120,0,0,Regular sale
TXN-00944,7/25/2025,11:45,P005,Great Taste White Sachet,Coffee & Breakfast Items,16,12,Sachet,234,50,0,0,Regular sale
TXN-00945,7/25/2025,11:45,P043,Zonrox Bleach 250ml,Laundry & Cleaning,1,22,Bottle,185,25,0,0,Regular sale
TXN-00946,7/25/2025,12:30,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",4,18,Bottle,199,25,0,0,Regular sale
TXN-00947,7/25/2025,12:55,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,1,75,Bottle,220,35,0,0,Regular sale
TXN-00948,7/25/2025,13:15,P041,Surf Detergent Sachet,Laundry & Cleaning,5,7,Sachet,360,55,0,0,Regular sale
TXN-00949,7/25/2025,13:20,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",9,17,Pack,511,75,0,0,Regular sale
TXN-00950,7/25/2025,13:20,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",5,39,Can,197,30,0,0,Regular sale
TXN-00951,7/25/2025,13:20,P045,Colgate Sachet,Personal Care,3,7,Sachet,323,35,0,0,Regular sale
TXN-00952,7/25/2025,13:25,P050,Ballpen Black,School & Office Supplies,7,10,Piece,163,25,0,0,Regular sale
TXN-00953,7/25/2025,13:35,P030,Brown Sugar 1/2 Kilo,Rice & Staples,2,36,Pack,314,35,0,0,Regular sale
TXN-00954,7/25/2025,13:45,P047,Mobile Load 50,Mobile Load & Digital Services,5,50,Load,999,120,0,0,Regular sale
TXN-00955,7/25/2025,14:30,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",6,11,Pack,353,55,0,0,Regular sale
TXN-00956,7/25/2025,14:50,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",5,43,Can,199,30,0,0,Regular sale
TXN-00957,7/25/2025,14:55,P039,Eden Cheese 160g,"Eggs, Chilled & Frozen Items",2,68,Pack,127,20,0,0,Regular sale
TXN-00958,7/25/2025,15:40,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,5,12,Pack,320,45,0,0,Regular sale
TXN-00959,7/25/2025,16:50,P046,Palmolive Shampoo Sachet,Personal Care,2,7,Sachet,278,40,0,0,Regular sale
TXN-00960,7/25/2025,17:25,P040,Ariel Detergent Sachet,Laundry & Cleaning,7,8,Sachet,341,55,0,0,Regular sale
TXN-00961,7/25/2025,17:40,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",5,10,Piece,330,45,0,0,Regular sale
TXN-00962,7/25/2025,17:45,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",4,23,Can,300,45,0,0,Regular sale
TXN-00963,7/25/2025,18:15,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",9,8,Pack,255,45,0,0,Regular sale
TXN-00964,7/25/2025,18:20,P003,Milo Sachet 24g,Coffee & Breakfast Items,5,12,Sachet,253,45,0,0,Regular sale
TXN-00965,7/25/2025,18:20,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",3,28,Pack,177,25,0,0,Regular sale
TXN-00966,7/25/2025,18:40,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,3,13,Sachet,259,40,0,0,Regular sale
TXN-00967,7/25/2025,18:45,P042,Joy Dishwashing Sachet,Laundry & Cleaning,2,8,Sachet,348,40,0,0,Regular sale
TXN-00968,7/25/2025,19:05,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",5,8,Pack,296,35,0,0,Regular sale
TXN-00969,7/25/2025,19:20,P028,Tang Orange Sachet,Drinks & Powdered Beverages,2,20,Sachet,253,30,0,0,Regular sale
TXN-00970,7/25/2025,19:20,P044,Safeguard Soap 60g,Personal Care,4,28,Piece,258,35,0,0,Regular sale
TXN-00971,7/25/2025,20:35,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",6,5,Sachet,360,50,0,0,Regular sale
TXN-00972,7/26/2025,8:40,P036,Gardenia Tasty Bread,Bread & Bakery,3,78,Loaf,115,18,0,0,Weekend demand
TXN-00973,7/26/2025,9:40,P029,Rice per Kilo,Rice & Staples,3,48,Kilo,621,80,0,0,Weekend demand
TXN-00974,7/26/2025,9:55,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",3,8,Pack,293,35,0,0,Weekend demand
TXN-00975,7/26/2025,11:05,P042,Joy Dishwashing Sachet,Laundry & Cleaning,3,8,Sachet,345,40,0,0,Weekend demand
TXN-00976,7/26/2025,11:20,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",4,23,Bottle,211,30,0,0,Weekend demand
TXN-00977,7/26/2025,11:25,P043,Zonrox Bleach 250ml,Laundry & Cleaning,4,22,Bottle,181,25,0,0,Weekend demand
TXN-00978,7/26/2025,11:40,P024,Sprite 1.5L,Drinks & Powdered Beverages,2,75,Bottle,247,30,0,0,Weekend demand
TXN-00979,7/26/2025,11:45,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,1,20,Bottle,212,35,0,0,Weekend demand
TXN-00980,7/26/2025,12:15,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,4,8,Sachet,273,45,0,0,Weekend demand
TXN-00981,7/26/2025,12:15,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,8,10,Sachet,231,35,0,0,Weekend demand
TXN-00982,7/26/2025,12:25,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",6,5,Sachet,354,50,0,0,Weekend demand
TXN-00983,7/26/2025,12:35,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",3,28,Pack,174,25,0,0,Weekend demand
